datetime,currency,impact,event,actual,forecast,previous,category_lv1,category_lv2,category_lv3,date,time
2024-02-29 00:45:00,USD,yellow,FOMC Member Williams Speaks,,,,speak,central bank speak,unspecified,2024-02-29 00:00:00,00:45:00
2024-02-29 02:10:00,NZD,orange,RBNZ Gov Orr Speaks,,,,speak,central bank speak,unspecified,2024-02-29 00:00:00,02:10:00
2024-02-29 06:50:00,JPY,yellow,Prelim Industrial Production m/m,-0.075,-0.067,0.013999999999999999,production indicators,unspecified,m/m,2024-02-29 00:00:00,06:50:00
2024-02-29 06:50:00,JPY,yellow,Retail Sales y/y,0.023,0.02,0.023,sales indicators,retail sales,y/y,2024-02-29 00:00:00,06:50:00
2024-02-29 07:00:00,NZD,yellow,ANZ Business Confidence,34.7,,36.6,other,unspecified,unspecified,2024-02-29 00:00:00,07:00:00
2024-02-29 07:30:00,AUD,orange,Retail Sales m/m,0.011000000000000001,0.016,-0.021,sales indicators,retail sales,m/m,2024-02-29 00:00:00,07:30:00
2024-02-29 07:30:00,AUD,yellow,Private Capital Expenditure q/q,0.008,0.004,0.003,other,unspecified,q/q,2024-02-29 00:00:00,07:30:00
2024-02-29 07:30:00,AUD,yellow,Private Sector Credit m/m,0.004,0.004,0.004,other,unspecified,m/m,2024-02-29 00:00:00,07:30:00
2024-02-29 12:00:00,JPY,yellow,Housing Starts y/y,-0.075,-0.076,-0.04,other,unspecified,y/y,2024-02-29 00:00:00,12:00:00
2024-02-29 12:02:00,JPY,yellow,BOJ Core CPI y/y,0.026000000000000002,0.023,0.026000000000000002,inflation,general cpi,y/y,2024-02-29 00:00:00,12:02:00
2024-02-29 13:30:00,EUR,yellow,French Final Private Payrolls q/q,-0.001,0.0,0.0,other,unspecified,q/q,2024-02-29 00:00:00,13:30:00
2024-02-29 14:00:00,EUR,yellow,German Retail Sales m/m,-0.004,0.005,-0.005,sales indicators,retail sales,m/m,2024-02-29 00:00:00,14:00:00
2024-02-29 00:00:00,EUR,red,German Prelim CPI m/m,0.004,0.005,0.002,inflation,prelim cpi,m/m,2024-02-29 00:00:00,00:00:00
2024-02-29 14:45:00,EUR,yellow,French Consumer Spending m/m,-0.003,-0.001,0.003,other,unspecified,m/m,2024-02-29 00:00:00,14:45:00
2024-02-29 14:45:00,EUR,yellow,French Prelim CPI m/m,0.008,0.006999999999999999,-0.002,inflation,prelim cpi,m/m,2024-02-29 00:00:00,14:45:00
2024-02-29 14:45:00,EUR,yellow,French Prelim GDP q/q,0.001,0.0,0.0,gdp,prelim gdp,q/q,2024-02-29 00:00:00,14:45:00
2024-02-29 15:00:00,CHF,orange,GDP q/q,0.003,0.001,0.003,gdp,gdp general,q/q,2024-02-29 00:00:00,15:00:00
2024-02-29 15:00:00,CHF,yellow,KOF Economic Barometer,101.6,101.6,102.5,other,unspecified,unspecified,2024-02-29 00:00:00,15:00:00
2024-02-29 15:00:00,EUR,orange,Spanish Flash CPI y/y,0.027999999999999997,0.027999999999999997,0.034,inflation,flash cpi,y/y,2024-02-29 00:00:00,15:00:00
2024-02-29 15:55:00,EUR,yellow,German Unemployment Change,11000.0,6000.0,1000.0,employment indicators,employment change,unspecified,2024-02-29 00:00:00,15:55:00
2024-02-29 16:30:00,GBP,yellow,M4 Money Supply m/m,-0.001,0.003,0.005,other,unspecified,m/m,2024-02-29 00:00:00,16:30:00
2024-02-29 16:30:00,GBP,yellow,Mortgage Approvals,55000.0,52000.0,52000.0,other,unspecified,unspecified,2024-02-29 00:00:00,16:30:00
2024-02-29 16:30:00,GBP,yellow,Net Lending to Individuals m/m,800000000.0,1900000000.0,400000000.0,other,unspecified,m/m,2024-02-29 00:00:00,16:30:00
2024-02-29 20:30:00,CAD,red,GDP m/m,0.0,0.002,0.002,gdp,gdp general,m/m,2024-02-29 00:00:00,20:30:00
2024-02-29 20:30:00,USD,red,Core PCE Price Index m/m,0.004,0.004,0.001,inflation,core pce,m/m,2024-02-29 00:00:00,20:30:00
2024-02-29 20:30:00,USD,red,Unemployment Claims,215000.0,209000.0,202000.0,employment indicators,unemployment claims,unspecified,2024-02-29 00:00:00,20:30:00
2024-02-29 20:30:00,USD,yellow,Personal Income m/m,0.01,0.004,0.003,other,unspecified,m/m,2024-02-29 00:00:00,20:30:00
2024-02-29 20:30:00,USD,yellow,Personal Spending m/m,0.002,0.002,0.006999999999999999,other,unspecified,m/m,2024-02-29 00:00:00,20:30:00
2024-02-29 21:45:00,USD,orange,Chicago PMI,44.0,48.1,46.0,production indicators,unspecified,unspecified,2024-02-29 00:00:00,21:45:00
2024-02-29 22:00:00,USD,orange,Pending Home Sales m/m,-0.049,0.013999999999999999,0.057,sales indicators,pending home sales,m/m,2024-02-29 00:00:00,22:00:00
2024-02-29 22:30:00,USD,yellow,Natural Gas Storage,-96000000000.0,-86000000000.0,-60000000000.0,other,unspecified,unspecified,2024-02-29 00:00:00,22:30:00
2024-02-29 22:50:00,USD,yellow,FOMC Member Bostic Speaks,,,,speak,central bank speak,unspecified,2024-02-29 00:00:00,22:50:00
2024-03-01 01:15:00,USD,orange,FOMC Member Mester Speaks,,,,speak,central bank speak,unspecified,2024-03-01 00:00:00,01:15:00
2024-03-01 04:45:00,NZD,yellow,Building Consents m/m,-0.08800000000000001,,0.036000000000000004,other,unspecified,m/m,2024-03-01 00:00:00,04:45:00
2024-03-01 06:30:00,JPY,yellow,Unemployment Rate,0.024,0.024,0.024,employment indicators,unemployment rate,unspecified,2024-03-01 00:00:00,06:30:00
2024-03-01 07:05:00,NZD,orange,RBNZ Gov Orr Speaks,,,,speak,central bank speak,unspecified,2024-03-01 00:00:00,07:05:00
2024-03-01 07:30:00,JPY,yellow,Final Manufacturing PMI,47.2,47.2,47.2,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,07:30:00
2024-03-01 08:10:00,USD,yellow,FOMC Member Williams Speaks,,,,speak,central bank speak,unspecified,2024-03-01 00:00:00,08:10:00
2024-03-01 08:30:00,CNY,red,Manufacturing PMI,49.1,49.1,49.2,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,08:30:00
2024-03-01 08:30:00,CNY,orange,Non-Manufacturing PMI,51.4,50.9,50.7,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,08:30:00
2024-03-01 08:45:00,CNY,orange,Caixin Manufacturing PMI,50.9,50.7,50.8,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,08:45:00
2024-03-01 12:00:00,JPY,yellow,Consumer Confidence,39.1,38.4,38.0,economic indicators,unspecified,unspecified,2024-03-01 00:00:00,12:00:00
2024-03-01 12:30:00,AUD,yellow,Commodity Prices y/y,-0.11,,-0.10400000000000001,other,unspecified,y/y,2024-03-01 00:00:00,12:30:00
2024-03-01 14:00:00,GBP,yellow,Nationwide HPI m/m,0.006999999999999999,0.002,0.006999999999999999,other,unspecified,m/m,2024-03-01 00:00:00,14:00:00
2024-03-01 14:30:00,CHF,yellow,Retail Sales y/y,0.003,0.004,-0.001,sales indicators,retail sales,y/y,2024-03-01 00:00:00,14:30:00
2024-03-01 15:15:00,EUR,yellow,Spanish Manufacturing PMI,51.5,49.7,49.2,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,15:15:00
2024-03-01 15:30:00,CHF,yellow,Manufacturing PMI,44.0,44.3,43.1,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,15:30:00
2024-03-01 15:45:00,EUR,yellow,Italian Manufacturing PMI,48.7,49.0,48.5,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,15:45:00
2024-03-01 15:50:00,EUR,yellow,French Final Manufacturing PMI,47.1,46.8,46.8,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,15:50:00
2024-03-01 15:55:00,EUR,yellow,German Final Manufacturing PMI,42.5,42.3,42.3,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,15:55:00
2024-03-01 16:00:00,EUR,yellow,Final Manufacturing PMI,46.5,46.1,46.1,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,16:00:00
2024-03-01 16:00:00,EUR,yellow,Italian Monthly Unemployment Rate,0.07200000000000001,0.07200000000000001,0.07200000000000001,employment indicators,unemployment rate,monthly,2024-03-01 00:00:00,16:00:00
2024-03-01 16:30:00,GBP,yellow,Final Manufacturing PMI,47.5,47.1,47.1,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,16:30:00
2024-03-01 17:00:00,EUR,orange,Core CPI Flash Estimate y/y,0.031,0.028999999999999998,0.033,inflation,flash cpi,y/y,2024-03-01 00:00:00,17:00:00
2024-03-01 17:00:00,EUR,orange,CPI Flash Estimate y/y,0.026000000000000002,0.025,0.027999999999999997,inflation,flash cpi,y/y,2024-03-01 00:00:00,17:00:00
2024-03-01 17:00:00,EUR,yellow,Italian Prelim CPI m/m,0.001,0.003,0.003,inflation,prelim cpi,m/m,2024-03-01 00:00:00,17:00:00
2024-03-01 17:00:00,EUR,yellow,Unemployment Rate,0.064,0.064,0.065,employment indicators,unemployment rate,unspecified,2024-03-01 00:00:00,17:00:00
2024-03-01 21:00:00,GBP,yellow,MPC Member Pill Speaks,,,,speak,central bank speak,unspecified,2024-03-01 00:00:00,21:00:00
2024-03-01 21:30:00,CAD,yellow,Manufacturing PMI,49.7,,48.3,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,21:30:00
2024-03-01 21:45:00,USD,yellow,Final Manufacturing PMI,52.2,51.5,51.5,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,21:45:00
2024-03-01 22:00:00,USD,red,ISM Manufacturing PMI,47.8,49.5,49.1,production indicators,manufacturing pmi,unspecified,2024-03-01 00:00:00,22:00:00
2024-03-01 22:00:00,USD,red,Revised UoM Consumer Sentiment,76.9,79.6,79.6,economic indicators,consumer sentiment,unspecified,2024-03-01 00:00:00,22:00:00
2024-03-01 22:00:00,USD,orange,ISM Manufacturing Prices,52.5,53.5,52.9,other,unspecified,unspecified,2024-03-01 00:00:00,22:00:00
2024-03-01 22:00:00,USD,yellow,Construction Spending m/m,-0.002,0.002,0.011000000000000001,other,unspecified,m/m,2024-03-01 00:00:00,22:00:00
2024-03-01 22:00:00,USD,yellow,Revised UoM Inflation Expectations,0.03,,0.03,inflation,inflation expectations,unspecified,2024-03-01 00:00:00,22:00:00
2024-03-01 22:15:00,USD,orange,FOMC Member Waller Speaks,,,,speak,central bank speak,unspecified,2024-03-01 00:00:00,22:15:00
2024-03-01 00:00:00,USD,yellow,Wards Total Vehicle Sales,15800000.0,15400000.0,15000000.0,other,unspecified,unspecified,2024-03-01 00:00:00,00:00:00
2024-03-01 23:00:00,USD,yellow,Fed Monetary Policy Report,,,,monetary policy,policy statement/report,unspecified,2024-03-01 00:00:00,23:00:00
2024-03-02 00:15:00,USD,yellow,FOMC Member Bostic Speaks,,,,speak,central bank speak,unspecified,2024-03-02 00:00:00,00:15:00
2024-03-02 01:30:00,USD,yellow,FOMC Member Daly Speaks,,,,speak,central bank speak,unspecified,2024-03-02 00:00:00,01:30:00
2024-03-02 03:30:00,USD,yellow,FOMC Member Kugler Speaks,,,,speak,central bank speak,unspecified,2024-03-02 00:00:00,03:30:00
2024-03-04 04:45:00,NZD,yellow,Overseas Trade Index q/q,-0.078,-0.001,-0.006,other,unspecified,q/q,2024-03-04 00:00:00,04:45:00
2024-03-04 06:50:00,JPY,yellow,Capital Spending q/y,0.16399999999999998,0.028999999999999998,0.034,other,unspecified,q/y,2024-03-04 00:00:00,06:50:00
2024-03-04 06:50:00,JPY,yellow,Monetary Base y/y,0.024,0.047,0.048,other,unspecified,y/y,2024-03-04 00:00:00,06:50:00
2024-03-04 07:02:00,AUD,yellow,MI Inflation Gauge m/m,-0.001,,0.003,inflation,unspecified,m/m,2024-03-04 00:00:00,07:02:00
2024-03-04 07:30:00,AUD,yellow,ANZ Job Advertisements m/m,-0.027999999999999997,,0.034,other,unspecified,m/m,2024-03-04 00:00:00,07:30:00
2024-03-04 07:30:00,AUD,yellow,Building Approvals m/m,-0.01,0.038,-0.10099999999999999,other,unspecified,m/m,2024-03-04 00:00:00,07:30:00
2024-03-04 07:30:00,AUD,yellow,Company Operating Profits q/q,0.07400000000000001,0.011000000000000001,-0.016,other,unspecified,q/q,2024-03-04 00:00:00,07:30:00
2024-03-04 14:30:00,CHF,red,CPI m/m,0.006,0.005,0.002,inflation,general cpi,m/m,2024-03-04 00:00:00,14:30:00
2024-03-04 14:45:00,EUR,yellow,French Gov Budget Balance,-25700000000.0,,-173300000000.0,submit,budget release,unspecified,2024-03-04 00:00:00,14:45:00
2024-03-04 15:00:00,EUR,yellow,Spanish Unemployment Change,-7500.0,50000.0,60400.0,employment indicators,employment change,unspecified,2024-03-04 00:00:00,15:00:00
2024-03-04 16:30:00,EUR,yellow,Sentix Investor Confidence,-10.5,-10.8,-12.9,other,unspecified,unspecified,2024-03-04 00:00:00,16:30:00
2024-03-05 06:30:00,JPY,orange,Tokyo Core CPI y/y,0.025,0.025,0.018000000000000002,inflation,general cpi,y/y,2024-03-05 00:00:00,06:30:00
2024-03-05 07:00:00,NZD,yellow,ANZ Commodity Prices m/m,0.035,,0.021,other,unspecified,m/m,2024-03-05 00:00:00,07:00:00
2024-03-05 07:01:00,GBP,yellow,BRC Retail Sales Monitor y/y,0.01,0.016,0.013999999999999999,sales indicators,retail sales,y/y,2024-03-05 00:00:00,07:01:00
2024-03-05 07:30:00,AUD,yellow,Current Account,11800000000.0,4900000000.0,1300000000.0,other,unspecified,unspecified,2024-03-05 00:00:00,07:30:00
2024-03-05 08:45:00,CNY,orange,Caixin Services PMI,52.5,52.9,52.7,production indicators,services pmi,unspecified,2024-03-05 00:00:00,08:45:00
2024-03-05 10:35:00,JPY,yellow,10-y Bond Auction,,,,bond,bond auction,10-year,2024-03-05 00:00:00,10:35:00
2024-03-05 11:00:00,JPY,red,BOJ Gov Ueda Speaks,,,,speak,central bank speak,unspecified,2024-03-05 00:00:00,11:00:00
2024-03-05 14:45:00,EUR,yellow,French Industrial Production m/m,-0.011000000000000001,-0.001,0.004,production indicators,unspecified,m/m,2024-03-05 00:00:00,14:45:00
2024-03-05 15:15:00,EUR,yellow,Spanish Services PMI,54.7,53.4,52.1,production indicators,services pmi,unspecified,2024-03-05 00:00:00,15:15:00
2024-03-05 15:45:00,EUR,yellow,Italian Services PMI,52.2,52.2,51.2,production indicators,services pmi,unspecified,2024-03-05 00:00:00,15:45:00
2024-03-05 15:50:00,EUR,yellow,French Final Services PMI,48.4,48.0,48.0,production indicators,services pmi,unspecified,2024-03-05 00:00:00,15:50:00
2024-03-05 15:55:00,EUR,yellow,German Final Services PMI,48.3,48.2,48.2,production indicators,services pmi,unspecified,2024-03-05 00:00:00,15:55:00
2024-03-05 16:00:00,EUR,yellow,Final Services PMI,50.2,50.0,50.0,production indicators,services pmi,unspecified,2024-03-05 00:00:00,16:00:00
2024-03-05 16:30:00,GBP,yellow,Final Services PMI,53.8,54.3,54.3,production indicators,services pmi,unspecified,2024-03-05 00:00:00,16:30:00
2024-03-05 17:00:00,EUR,yellow,PPI m/m,-0.009000000000000001,-0.001,-0.009000000000000001,inflation,general ppi,m/m,2024-03-05 00:00:00,17:00:00
2024-03-05 21:24:00,NZD,yellow,GDT Price Index,-0.023,,0.005,other,unspecified,unspecified,2024-03-05 00:00:00,21:24:00
2024-03-05 21:45:00,USD,yellow,Final Services PMI,52.3,51.4,51.3,production indicators,services pmi,unspecified,2024-03-05 00:00:00,21:45:00
2024-03-05 22:00:00,USD,red,ISM Services PMI,52.6,53.0,53.4,production indicators,services pmi,unspecified,2024-03-05 00:00:00,22:00:00
2024-03-05 22:00:00,USD,yellow,Factory Orders m/m,-0.036000000000000004,-0.031,-0.003,production indicators,unspecified,m/m,2024-03-05 00:00:00,22:00:00
2024-03-05 22:36:00,USD,yellow,RCM/TIPP Economic Optimism,43.5,45.2,44.0,other,unspecified,unspecified,2024-03-05 00:00:00,22:36:00
2024-03-06 00:00:00,USD,yellow,FOMC Member Barr Speaks,,,,speak,central bank speak,unspecified,2024-03-06 00:00:00,00:00:00
2024-03-06 03:30:00,USD,yellow,FOMC Member Barr Speaks,,,,speak,central bank speak,unspecified,2024-03-06 00:00:00,03:30:00
2024-03-06 07:30:00,AUD,red,GDP q/q,0.002,0.002,0.003,gdp,gdp general,q/q,2024-03-06 00:00:00,07:30:00
2024-03-06 14:00:00,EUR,yellow,German Trade Balance,27500000000.0,21000000000.0,23300000000.0,other,unspecified,unspecified,2024-03-06 00:00:00,14:00:00
2024-03-06 16:30:00,GBP,orange,Construction PMI,49.7,49.0,48.8,production indicators,unspecified,unspecified,2024-03-06 00:00:00,16:30:00
2024-03-06 17:00:00,EUR,yellow,Retail Sales m/m,0.001,0.001,-0.006,sales indicators,retail sales,m/m,2024-03-06 00:00:00,17:00:00
2024-03-06 19:34:00,GBP,red,Annual Budget Release,,,,submit,budget release,annual,2024-03-06 00:00:00,19:34:00
2024-03-06 20:15:00,USD,red,ADP Non-Farm Employment Change,140000.0,149000.0,111000.0,employment indicators,employment change,unspecified,2024-03-06 00:00:00,20:15:00
2024-03-06 20:30:00,CAD,yellow,Labor Productivity q/q,0.004,0.002,-0.005,other,unspecified,q/q,2024-03-06 00:00:00,20:30:00
2024-03-06 21:45:00,CAD,red,BOC Rate Statement,,,,monetary policy,rate statement/policy rate,unspecified,2024-03-06 00:00:00,21:45:00
2024-03-06 21:45:00,CAD,red,Overnight Rate,0.05,0.05,0.05,monetary policy,rate decision,unspecified,2024-03-06 00:00:00,21:45:00
2024-03-06 22:00:00,CAD,orange,Ivey PMI,53.9,54.2,56.5,production indicators,unspecified,unspecified,2024-03-06 00:00:00,22:00:00
2024-03-06 22:00:00,USD,red,Fed Chair Powell Testifies,,,,speak,government official speak,unspecified,2024-03-06 00:00:00,22:00:00
2024-03-06 22:00:00,USD,red,JOLTS Job Openings,8860000.0,8800000.0,8890000.0,employment indicators,job openings,unspecified,2024-03-06 00:00:00,22:00:00
2024-03-06 22:00:00,USD,yellow,Final Wholesale Inventories m/m,-0.003,-0.001,-0.001,other,unspecified,m/m,2024-03-06 00:00:00,22:00:00
2024-03-06 22:30:00,CAD,red,BOC Press Conference,,,,speak,press conference,unspecified,2024-03-06 00:00:00,22:30:00
2024-03-06 22:30:00,USD,yellow,Crude Oil Inventories,1400000.0,2400000.0,4200000.0,other,unspecified,unspecified,2024-03-06 00:00:00,22:30:00
2024-03-07 00:00:00,USD,yellow,FOMC Member Daly Speaks,,,,speak,central bank speak,unspecified,2024-03-07 00:00:00,00:00:00
2024-03-07 02:00:00,USD,yellow,Beige Book,,,,other,unspecified,unspecified,2024-03-07 00:00:00,02:00:00
2024-03-07 04:45:00,NZD,yellow,Manufacturing Sales q/q,-0.006999999999999999,,-0.027999999999999997,other,unspecified,q/q,2024-03-07 00:00:00,04:45:00
2024-03-07 06:30:00,JPY,yellow,Average Cash Earnings y/y,0.02,0.013000000000000001,0.008,other,unspecified,y/y,2024-03-07 00:00:00,06:30:00
2024-03-07 07:30:00,AUD,yellow,Goods Trade Balance,11030000000.0,11420000000.0,10740000000.0,other,unspecified,unspecified,2024-03-07 00:00:00,07:30:00
2024-03-07 10:01:00,CNY,yellow,Trade Balance,891000000000.0,620000000000.0,541000000000.0,other,unspecified,unspecified,2024-03-07 00:00:00,10:01:00
2024-03-07 10:02:00,CNY,yellow,USD-Denominated Trade Balance,125200000000.0,110300000000.0,75300000000.0,other,unspecified,unspecified,2024-03-07 00:00:00,10:02:00
2024-03-07 10:35:00,JPY,yellow,30-y Bond Auction,,,,bond,bond auction,30-year,2024-03-07 00:00:00,10:35:00
2024-03-07 13:45:00,CHF,yellow,Unemployment Rate,0.022000000000000002,0.022000000000000002,0.022000000000000002,employment indicators,unemployment rate,unspecified,2024-03-07 00:00:00,13:45:00
2024-03-07 14:00:00,EUR,yellow,German Factory Orders m/m,-0.113,-0.06,0.12,production indicators,unspecified,m/m,2024-03-07 00:00:00,14:00:00
2024-03-07 14:00:00,GBP,yellow,Halifax HPI m/m,0.004,0.008,0.012,other,unspecified,m/m,2024-03-07 00:00:00,14:00:00
2024-03-07 15:00:00,CHF,orange,Foreign Currency Reserves,678000000000.0,,662000000000.0,other,unspecified,unspecified,2024-03-07 00:00:00,15:00:00
2024-03-07 16:55:00,EUR,yellow,Spanish 10-y Bond Auction,,,,bond,bond auction,10-year,2024-03-07 00:00:00,16:55:00
2024-03-07 17:09:00,EUR,yellow,French 10-y Bond Auction,,,,bond,bond auction,10-year,2024-03-07 00:00:00,17:09:00
2024-03-07 19:30:00,USD,yellow,Challenger Job Cuts y/y,0.08800000000000001,,-0.2,other,unspecified,y/y,2024-03-07 00:00:00,19:30:00
2024-03-07 20:15:00,EUR,red,Main Refinancing Rate,0.045,0.045,0.045,monetary policy,rate decision,unspecified,2024-03-07 00:00:00,20:15:00
2024-03-07 20:15:00,EUR,red,Monetary Policy Statement,,,,monetary policy,policy statement/report,unspecified,2024-03-07 00:00:00,20:15:00
2024-03-07 20:30:00,CAD,yellow,Building Permits m/m,0.135,0.046,-0.115,other,unspecified,m/m,2024-03-07 00:00:00,20:30:00
2024-03-07 20:30:00,CAD,yellow,Trade Balance,500000000.0,-100000000.0,-900000000.0,other,unspecified,unspecified,2024-03-07 00:00:00,20:30:00
2024-03-07 20:30:00,USD,red,Unemployment Claims,217000.0,217000.0,217000.0,employment indicators,unemployment claims,unspecified,2024-03-07 00:00:00,20:30:00
2024-03-07 20:30:00,USD,yellow,Revised Nonfarm Productivity q/q,0.032,0.031,0.032,other,unspecified,q/q,2024-03-07 00:00:00,20:30:00
2024-03-07 20:30:00,USD,yellow,Revised Unit Labor Costs q/q,0.004,0.006999999999999999,0.005,other,unspecified,q/q,2024-03-07 00:00:00,20:30:00
2024-03-07 20:30:00,USD,yellow,Trade Balance,-67400000000.00001,-63400000000.0,-64200000000.0,other,unspecified,unspecified,2024-03-07 00:00:00,20:30:00
2024-03-07 20:45:00,EUR,red,ECB Press Conference,,,,speak,press conference,unspecified,2024-03-07 00:00:00,20:45:00
2024-03-07 22:00:00,USD,red,Fed Chair Powell Testifies,,,,speak,government official speak,unspecified,2024-03-07 00:00:00,22:00:00
2024-03-07 22:30:00,USD,yellow,Natural Gas Storage,-40000000000.0,-42000000000.0,-96000000000.0,other,unspecified,unspecified,2024-03-07 00:00:00,22:30:00
2024-03-07 23:30:00,USD,orange,FOMC Member Mester Speaks,,,,speak,central bank speak,unspecified,2024-03-07 00:00:00,23:30:00
2024-03-08 03:00:00,USD,yellow,Consumer Credit m/m,19500000000.0,10100000000.0,900000000.0,other,unspecified,m/m,2024-03-08 00:00:00,03:00:00
2024-03-08 06:30:00,JPY,yellow,Household Spending y/y,-0.063,-0.040999999999999995,-0.025,other,unspecified,y/y,2024-03-08 00:00:00,06:30:00
2024-03-08 06:50:00,JPY,yellow,Bank Lending y/y,0.03,0.032,0.031,other,unspecified,y/y,2024-03-08 00:00:00,06:50:00
2024-03-08 06:50:00,JPY,yellow,Current Account,2730000000000.0,2069999999999.9998,1810000000000.0,other,unspecified,unspecified,2024-03-08 00:00:00,06:50:00
